IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
29816549,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,28TH,ST,S,,GREENWOOD,,,,,38.242315145,-85.799599933,1.303,3/9/2022 12:00:00 AM,0720,2,2,0,0,CLOUDY,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,3/15/2022 8:20:34 AM,False,2569,Accepted,
29811874,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,RANGOON,WAY,,,REGENT,,,,,38.174773313,-85.663742462,0.145,3/8/2022 12:00:00 AM,1437,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/14/2022 9:07:32 AM,False,7400,Accepted,
29806245,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,I 0264,I264 E EXIT8B OFF RAMP TO US31W S,I 0264,I264 E EXIT8 OFF RAMP TO US31W N,38.185152342,-85.814720610,7.390,3/8/2022 12:00:00 AM,1519,2,2,0,0,CLOUDY,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/12/2022 11:24:01 AM,False,7105,Accepted,
29811894,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,2ND,ST,S,,OAK,,,,,38.234698732,-85.756991645,11.370,3/8/2022 12:00:00 AM,0856,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/14/2022 9:10:15 AM,False,7619,Accepted,
29797761,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,4TH,ST,S,,,,,,,38.226104403,-85.761869462,2.125,3/8/2022 12:00:00 AM,2155,4,4,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,3/10/2022 8:09:34 AM,False,5213,Accepted,
29792550,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,KY2051,ROCKFORD,,,,,38.174232329,-85.823331254,13.826,3/8/2022 12:00:00 AM,1659,2,2,0,0,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 4:12:45 AM,False,7106,Accepted,
29793198,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,LONG HOME,,,,,38.121519992,-85.572537752,3.420,3/8/2022 12:00:00 AM,0728,2,2,0,1,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 8:20:04 AM,False,2017,Accepted,
29793199,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRADE,LN,,KY1065,OUTER,,,,,38.130075529,-85.737526513,4.054,3/8/2022 12:00:00 AM,0903,2,2,0,0,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & GRADE,DAYLIGHT,,,3/9/2022 8:20:11 AM,False,2017,Accepted,
29793217,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3100,MILLER,AVE,,,,,,,,38.202553489,-85.760103772,0.056,3/8/2022 12:00:00 AM,2154,1,1,0,1,CLEAR,DRY,False,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/9/2022 8:21:48 AM,False,5378,Accepted,
29793210,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1827,HALE,AVE,,,,,,,,38.238317281,-85.787740024,0.518,3/8/2022 12:00:00 AM,1400,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 8:21:21 AM,False,5039,Accepted,
29793208,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,NEW CUT,RD,,,,,,,,38.127251498,-85.775933506,1.323,3/8/2022 12:00:00 AM,1220,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 8:20:57 AM,False,7252,Accepted,
29788545,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,12900,PLANTSIDE,DR,,,,,,,,38.210580766,-85.521957049,3.583,3/8/2022 12:00:00 AM,0554,2,2,0,0,CLOUDY,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & HILLCREST,DARK-HWY LIGHTED/ON,,,3/8/2022 8:33:22 AM,False,7130,Accepted,
29811930,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,,,,38.106686682,-85.867370403,8.559,3/8/2022 12:00:00 AM,2033,2,2,0,0,CLOUDY,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/14/2022 9:16:06 AM,False,5223,Accepted,
29793211,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,FEGENBUSH,LN,,,GREEN MANOR,,,,,38.146901670,-85.628044696,5.309,3/8/2022 12:00:00 AM,1658,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 8:21:25 AM,False,7812,Accepted,
29793219,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,SHELBY,ST,S,,OAK,,,,,38.233400831,-85.741466406,14.702,3/8/2022 12:00:00 AM,2055,2,1,0,1,CLOUDY,DRY,True,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,3/9/2022 8:21:57 AM,False,5304,Accepted,
29802320,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,,,,,38.224205850,-85.644721888,17.374,3/8/2022 12:00:00 AM,1800,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/11/2022 7:18:13 AM,False,7479,Accepted,
29811905,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MAGNOLIA,AVE,W,,,,6TH,,LEVERING,38.229454534,-85.764933038,0.469,3/8/2022 12:00:00 AM,1515,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/14/2022 9:11:24 AM,False,7619,Accepted,
29797766,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031,,CLARK MEMORIAL,BRG,,,,,,,,38.259871307,-85.752520921,0.254,3/8/2022 12:00:00 AM,1616,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2022 8:09:55 AM,False,7862,Accepted,
29797751,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JOHNSON,ST,N,,,,WASHINGTON,,FRANKLIN,38.255268286,-85.731728823,0.050,3/8/2022 12:00:00 AM,1555,2,2,0,1,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2022 8:08:50 AM,False,7058,Accepted,
29793205,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,TUCKER STATION,RD,,,,KY0155,TAYLORSVILLE,,TYLER WOODS,38.187381045,-85.523819980,4.511,3/8/2022 12:00:00 AM,1652,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 8:20:45 AM,False,2324,Accepted,
29793212,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0907,,3RD ST,RD,,,LAMBORNE,,,,,38.116379137,-85.813818895,3.276,3/8/2022 12:00:00 AM,1454,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,3/9/2022 8:21:29 AM,False,7485,Accepted,
29793213,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LIBERTY,CT,,,10TH,,,,,38.254247914,-85.767485420,0.097,3/8/2022 12:00:00 AM,2250,2,1,0,1,CLEAR,DRY,False,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,3/9/2022 8:21:33 AM,False,5388,Accepted,
29793214,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GLIMMER,WAY,,,CANDLELIGHT,,,,,38.132476938,-85.778871452,0.193,3/8/2022 12:00:00 AM,2228,1,1,0,1,CLEAR,WET,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & HILLCREST,DUSK,,,3/9/2022 8:21:36 AM,False,5266,Accepted,
29793202,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1230,,CANE RUN,RD,,,GLOBAL,,,,,38.139983358,-85.897276980,4.302,3/8/2022 12:00:00 AM,1546,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 8:20:27 AM,False,2457,Accepted,
29793203,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,NORRIS,PL,,,SPEED,,,,,38.225120091,-85.706724751,0.546,3/8/2022 12:00:00 AM,1448,2,2,0,0,CLOUDY,DRY,True,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 8:20:34 AM,False,2228,Accepted,
29788541,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0841,,GENE SNYDER,FWY,,KY0841,KY841 RAMP FROM KY1865,,,,,38.119794269,-85.782041245,5.787,3/8/2022 12:00:00 AM,0213,1,1,0,0,CLEAR,DRY,False,NON-COLLISION OBJECT COLLISION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,3/8/2022 8:33:08 AM,False,5402,Accepted,
29793188,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,PARK,RD,,KY1865,NEW CUT,,,,,38.155907019,-85.777593114,0.479,3/7/2022 12:00:00 AM,1847,2,2,0,0,CLOUDY,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,,,3/9/2022 8:19:31 AM,False,7232,Accepted,
29788525,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,,,,38.135013247,-85.844837014,10.875,3/7/2022 12:00:00 AM,0741,2,2,0,0,RAINING,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/8/2022 8:32:11 AM,False,7244,Accepted,
29788532,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,34TH,ST,S,,VIRGINIA,,,,,38.239016469,-85.810312470,1.631,3/7/2022 12:00:00 AM,1805,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,,,3/8/2022 8:32:41 AM,False,5164,Accepted,
29788533,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,,TRAPPERS,,,,,38.203386481,-85.832073248,9.589,3/7/2022 12:00:00 AM,1830,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/8/2022 8:32:45 AM,False,5208,Accepted,
29788534,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SIX MILE,LN,,,MANNER DALE,,,,,38.200547859,-85.614834542,2.170,3/7/2022 12:00:00 AM,1523,2,2,0,1,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/8/2022 8:32:50 AM,False,5191,Accepted,
29793204,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HILL,ST,W,,1ST,,,,,38.225466182,-85.756943674,,3/7/2022 12:00:00 AM,1727,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/9/2022 8:20:38 AM,False,5052,Accepted,
29788518,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,HURSTBOURNE,PKWY,S,KY1747,KY1747 CROSSOVER,,,,,38.159132304,-85.627019874,6.021,3/7/2022 12:00:00 AM,1142,1,1,0,1,CLOUDY,WET,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,3/8/2022 8:31:45 AM,False,2017,Accepted,
