IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
30045432,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BLUEGRASS,AVE,,,BELLEVUE,,,,,38.179340007,-85.775135320,1.288,5/9/2022 12:00:00 AM,1656,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/11/2022 8:25:43 AM,False,7963,Accepted,
30049493,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,6622,PRESTON,HWY,,,,,,,,38.154690199,-85.695790886,5.176,5/9/2022 12:00:00 AM,1856,2,1,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING OR LEAVING PARKED POSITION (NOT PARKING LOT),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/12/2022 8:25:52 AM,False,7100,Accepted,
30080839,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,,,,,38.250146055,-85.619413558,19.798,5/9/2022 12:00:00 AM,2108,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,5/20/2022 1:42:52 AM,False,9194,Accepted,
30090900,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BICKNELL,AVE,,,,,,,,38.183070906,-85.783932413,0.296,5/9/2022 12:00:00 AM,1205,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/23/2022 8:43:06 AM,False,8278,Accepted,
30038887,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,4TH,ST,S,,HILL,,,,,38.225999810,-85.761899884,2.133,5/9/2022 12:00:00 AM,0946,2,2,0,2,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:17:13 AM,True,7132,Accepted,
30038893,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ALGONQUIN,PKWY,,,,,41ST,,GIBSON,38.227926212,-85.827774842,0.345,5/9/2022 12:00:00 AM,1026,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,5/10/2022 8:17:52 AM,False,7656,Accepted,
30038894,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,35TH,ST,S,,STRATTON,,,,,38.229398423,-85.813739480,1.002,5/9/2022 12:00:00 AM,1343,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:17:55 AM,False,7656,Accepted,
30038877,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,I 0264,I264 W EXIT18B OFF RAMP TO KY1932 N,I 0064,I64 W EXIT19 RAMP TO I64,38.230514900,-85.632575717,18.147,5/9/2022 12:00:00 AM,0750,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:16:01 AM,False,7793,Accepted,
30038885,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1819,5400B,BILLTOWN,RD,,KY1065,LOVERS,,,,,38.166361468,-85.569414396,7.150,5/9/2022 12:00:00 AM,0745,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:16:59 AM,False,2506,Accepted,
30038837,0560600,WEST BUECHEL POLICE DEPT.,Accepted,JEFFERSON,,2100,BASHFORD MANOR,LN,,,,,,,,38.202513382,-85.665283794,0.056,5/9/2022 12:00:00 AM,1350,2,2,0,0,CLEAR,DRY,True,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:01:50 AM,False,1290,Accepted,
30038884,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,38TH,ST,S,,STRATTON,,,,,38.229659787,-85.818403230,1.749,5/9/2022 12:00:00 AM,0822,2,2,0,0,CLEAR,DRY,False,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:16:52 AM,False,2569,Accepted,
30038896,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,KY1747,FERN VALLEY,,,,,38.157882432,-85.645887691,6.604,5/9/2022 12:00:00 AM,1330,2,2,0,0,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,,,5/10/2022 8:18:03 AM,False,7294,Accepted,
30045419,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,KINGSTON,AVE,W,,3RD,,,,,38.173090057,-85.767740850,0.208,5/9/2022 12:00:00 AM,0950,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/11/2022 8:24:51 AM,False,7455,Accepted,
30063662,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,,,,,,,,,,38.145342785,-85.545781303,0.350,5/9/2022 12:00:00 AM,2159,1,1,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/OFF,I 0265,KY1819,5/16/2022 8:33:38 AM,False,7827,Accepted,
30068318,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,11TH,ST,S,,12TH,,,,,38.226162792,-85.774176089,1.820,5/9/2022 12:00:00 AM,0440,3,3,0,0,CLEAR,DRY,True,COLLISION WITH PARKED VEHICLE,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,5/17/2022 7:52:03 AM,False,5384,Accepted,
30038917,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,DR W J HODGE,ST,,US0031W,MAIN,,,,,38.259724135,-85.784628809,0.763,5/9/2022 12:00:00 AM,2038,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:19:27 AM,False,5158,Accepted,
30038918,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CRUMS,LN,S,KY1934,CANE RUN,,,,,38.195081516,-85.841925877,0.754,5/9/2022 12:00:00 AM,2108,3,3,0,2,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/10/2022 8:19:32 AM,True,5387,Accepted,
30038919,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,,,,,,,,,,38.141881342,-85.583532649,0.335,5/9/2022 12:00:00 AM,2306,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NOT IN GORE ,SINGLE VEHICLE,CURVE & HILLCREST,DARK (UNKNOWN ROADWAY LIGHTING),US31E,I 0265,5/10/2022 8:19:37 AM,False,5326,Accepted,
30038920,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,HEATHER,,,,,38.205833516,-85.666635457,11.555,5/9/2022 12:00:00 AM,1948,2,2,0,1,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:19:42 AM,False,5347,Accepted,
30054018,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,22ND,ST,S,,,,,,,38.231594244,-85.791785125,18.351,5/9/2022 12:00:00 AM,1215,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/13/2022 8:25:41 AM,False,2469,Accepted,
30063504,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,WENZEL,ST,S,,,,,,,38.250014881,-85.734467848,0.286,5/9/2022 12:00:00 AM,1445,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/16/2022 8:23:48 AM,False,5354,Accepted,
30081846,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,TAYLOR,BLVD,,,ARCADE,,,,,38.202124750,-85.781488364,1.890,5/9/2022 12:00:00 AM,1742,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/20/2022 9:19:58 AM,False,7872,Accepted,
30063505,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 EB,,,,,,,,,38.222615222,-85.505043972,19.000,5/9/2022 12:00:00 AM,1642,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/16/2022 8:23:53 AM,False,7751,Accepted,
30208175,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,HURSTBOURNE,PKWY,S,,,,,,,38.193926290,-85.604469503,9.250,5/8/2022 12:00:00 AM,0249,1,1,0,1,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,6/21/2022 8:57:42 AM,False,5182,Accepted,
30081008,0561900,AUDUBON PARK POLICE DEPARTMENT,Accepted,JEFFERSON,KY0061,3400,PRESTON,HWY,,,PHILLIPS,,,,,38.197612979,-85.731603738,8.765,5/8/2022 12:00:00 AM,1208,2,1,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/20/2022 3:02:10 AM,False,5103,Accepted,
30081880,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0042,,MELLWOOD,AVE,,US0060,FRANKFORT,,,,,38.257715658,-85.719472316,0.805,5/8/2022 12:00:00 AM,1211,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/20/2022 9:21:44 AM,False,7128,Accepted,
30090893,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,,,,,38.190229849,-85.751575983,10.939,5/8/2022 12:00:00 AM,0514,1,1,0,0,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/OFF,,,5/23/2022 8:42:41 AM,False,7772,Accepted,
30118895,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2007,BUECHEL BANK,RD,,,,,,,,38.188783641,-85.647981822,0.249,5/8/2022 12:00:00 AM,0600,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/2022 8:46:45 AM,False,5153,Accepted,
30049465,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CAMDEN,AVE,,,BELLEVUE,,,,,38.192929005,-85.772654349,0.234,5/8/2022 12:00:00 AM,0359,2,2,0,4,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/12/2022 8:24:08 AM,False,7772,Accepted,
30049482,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2048,,CANNONS,LN,,I 0064,I64 E EXIT10 OFF RAMP TO KY2048,,,,,38.235782218,-85.658522436,1.279,5/8/2022 12:00:00 AM,1147,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & LEVEL,DAYLIGHT,,,5/12/2022 8:25:04 AM,False,2673,Accepted,
30038903,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,,CLARINET,,,,,38.192140827,-85.846719167,8.471,5/8/2022 12:00:00 AM,1650,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/10/2022 8:18:32 AM,False,2469,Accepted,
30034306,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,,GRADE,,,,,38.129934540,-85.737221618,3.185,5/8/2022 12:00:00 AM,1830,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/2022 8:33:46 AM,False,7263,Accepted,
30034314,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,STONESTREET,RD,,KY0907,3RD ST,,,,,38.112924418,-85.836884505,1.203,5/8/2022 12:00:00 AM,2122,2,2,0,0,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,5/9/2022 8:34:28 AM,False,7277,Accepted,
30034288,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,6710,MANSLICK,RD,,,,,,,,38.164136938,-85.797647651,6.160,5/8/2022 12:00:00 AM,0735,1,1,0,1,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,5/9/2022 8:31:35 AM,False,5100,Accepted,
30034289,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,10501,WESTPORT,RD,,,,,,,,38.294265053,-85.558289673,6.091,5/8/2022 12:00:00 AM,1330,2,2,0,0,CLEAR,DRY,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/2022 8:31:39 AM,False,5113,Accepted,
30034296,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,NEW CUT,RD,,KY1065,OUTER,,,,,38.126379822,-85.776167214,1.261,5/8/2022 12:00:00 AM,1700,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/2022 8:32:37 AM,False,7263,Accepted,
30034297,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0907,,3RD ST,RD,,KY1865,NEW CUT,,,,,38.145814115,-85.775253628,6.310,5/8/2022 12:00:00 AM,1405,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/2022 8:32:45 AM,False,7232,Accepted,
30034307,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1514,HALE,AVE,,,,,,,,38.237413784,-85.779406702,0.063,5/8/2022 12:00:00 AM,1219,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/2022 8:33:50 AM,False,5039,Accepted,
30034308,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0841,,GENE SNYDER,FWY,,KY0841,KY841 RAMP TO  STONESTREET RD,,,,,38.103704414,-85.818207434,3.484,5/8/2022 12:00:00 AM,1051,2,2,0,0,CLEAR,DRY,False,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/2022 8:33:55 AM,False,7485,Accepted,
30034315,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0907,,3RD ST,RD,,,SHOREWOOD,,,,,38.144865480,-85.776424421,6.218,5/8/2022 12:00:00 AM,2121,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/2022 8:34:36 AM,False,7362,Accepted,
30034316,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,,FURMAN,,,,,38.221098619,-85.646186274,14.444,5/8/2022 12:00:00 AM,2220,3,3,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR TO REAR,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/9/2022 8:34:45 AM,False,5300,Accepted,
30034265,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CEDAR,ST,,,26TH,,,,,38.256579540,-85.794157728,1.112,5/8/2022 12:00:00 AM,0053,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/9/2022 8:29:05 AM,False,5374,Accepted,
30034275,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2860,,GRINSTEAD,DR,,,WILLOW,,,,,38.240507493,-85.715288939,0.355,5/8/2022 12:00:00 AM,0520,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,5/9/2022 8:30:10 AM,False,5274,Accepted,
30034290,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.250058082,-85.711580880,7.443,5/8/2022 12:00:00 AM,1436,2,2,0,0,CLEAR,DRY,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/9/2022 8:31:49 AM,False,7632,Accepted,
30034298,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,115,ALPHA,AVE,,,,,,,,38.190135801,-85.639207667,0.080,5/8/2022 12:00:00 AM,0835,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAWN,,,5/9/2022 8:32:51 AM,False,7200,Accepted,
30081867,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,MURRAY,,,,,38.229844089,-85.703233252,14.271,5/8/2022 12:00:00 AM,0238,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/20/2022 9:21:06 AM,False,7049,Accepted,
30157943,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,,,,,38.190188493,-85.751799582,10.928,5/8/2022 12:00:00 AM,0514,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,6/8/2022 8:25:04 AM,False,7772,Accepted,
30049492,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,RANGELAND,RD,,,,,,,,38.164777147,-85.665596974,0.914,5/8/2022 12:00:00 AM,2055,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,5/12/2022 8:25:47 AM,False,5171,Accepted,
30038908,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2052,,SHEPHERDSVILLE,RD,,KY1747,FERN VALLEY,,,,,38.156279700,-85.659796613,1.226,5/8/2022 12:00:00 AM,2300,2,2,0,0,CLEAR,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/10/2022 8:19:05 AM,False,7415,Accepted,
30045448,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 W,,,,,I 0265,I265 W EXIT14 OFF RAMP TO  SMYRNA PKWY,I 0265,I265 W EXIT15 ON RAMP FROM KY864,38.119709994,-85.634573096,14.040,5/8/2022 12:00:00 AM,1429,2,2,0,1,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/11/2022 8:26:23 AM,False,7989,Accepted,
30034317,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,1100,MARKET,ST,E,,,,,,,38.252625575,-85.732559995,16.638,5/8/2022 12:00:00 AM,2326,1,1,0,0,CLEAR,DRY,True,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/9/2022 8:34:53 AM,False,5306,Accepted,
30034318,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GOLDSMITH,LN,,,MEADOW,,,,,38.210530319,-85.654399417,0.429,5/8/2022 12:00:00 AM,2314,1,1,0,2,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/9/2022 8:34:59 AM,False,5305,Accepted,
