IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
30300440,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,18TH,ST,S,,JEFFERSON,,,,,38.256407102,-85.780187798,0.193,7/9/2022 12:00:00 AM,1517,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/14/2022 8:22:31 AM,False,5124,Accepted,
30287390,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 N,,,,,,,,,38.280069142,-85.499992335,29.477,7/9/2022 12:00:00 AM,1515,2,2,0,0,RAINING,WET,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:19:09 AM,False,5329,Accepted,
30287402,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,21ST,ST,N,,ROWAN,,,,,38.261084295,-85.784424598,0.668,7/9/2022 12:00:00 AM,2100,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,,,7/11/2022 8:19:57 AM,False,5021,Accepted,
30287408,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 E EXIT 17 OFF RAMP TO US31E,,,,,,,,,38.139378343,-85.582225591,0.402,7/9/2022 12:00:00 AM,1534,2,2,0,0,CLOUDY,WET,True,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0265,US31E,7/11/2022 8:20:28 AM,False,7698,Accepted,
30300445,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,,,,,,,,,,38.257893153,-85.723668685,0.125,7/9/2022 12:00:00 AM,1711,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & GRADE,DAYLIGHT,I 0064,STORY AVE,7/14/2022 8:22:39 AM,False,5124,Accepted,
30324164,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,6900B,MANSLICK,RD,,,,,,,,38.159152478,-85.798198023,5.815,7/9/2022 12:00:00 AM,1459,2,2,0,2,RAINING,WET,True,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & HILLCREST,DAYLIGHT,,,7/20/2022 8:16:21 AM,True,7496,Accepted,
30287376,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1703,,NEWBURG,RD,,,SPEED,,,,,38.222982138,-85.710679135,4.286,7/9/2022 12:00:00 AM,1501,2,2,0,0,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,7/11/2022 8:18:47 AM,False,7960,Accepted,
30287379,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,KENTUCKY,ST,E,KY0061,JACKSON,,,,,38.237562842,-85.746903010,0.426,7/9/2022 12:00:00 AM,0933,2,2,0,0,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:18:51 AM,False,5175,Accepted,
30287392,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,416,OAK,ST,E,,,,,,,38.234329293,-85.749066490,0.301,7/9/2022 12:00:00 AM,0727,3,3,0,0,CLOUDY,WET,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,CURVE & LEVEL,DAYLIGHT,,,7/11/2022 8:19:16 AM,False,5301,Accepted,
30287348,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,5112,JOHNSONTOWN,RD,,,,,,,,38.121252316,-85.857177318,0.081,7/9/2022 12:00:00 AM,0115,2,2,0,0,RAINING,WET,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,7/11/2022 8:17:22 AM,False,5033,Accepted,
30287415,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,,,,,38.291690459,-85.650578069,4.856,7/9/2022 12:00:00 AM,2335,2,1,0,1,CLEAR,DRY,False,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/OFF,,,7/11/2022 8:20:54 AM,False,5030,Accepted,
30287436,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,16TH,ST,S,,MAGAZINE,,,,,38.249915274,-85.778027492,0.619,7/9/2022 12:00:00 AM,2029,2,2,0,3,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:22:27 AM,False,5135,Accepted,
30287372,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2251,,BARDSTOWN,RD,,,,,BUECHEL BANK,,BUECHEL,38.192297554,-85.647453071,0.220,7/9/2022 12:00:00 AM,1329,2,2,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:18:38 AM,False,7451,Accepted,
30288865,0561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,,,4TH,ST,S,,INDUSTRY,,,,,38.213908281,-85.764141383,2.971,7/9/2022 12:00:00 AM,1931,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 2:33:38 PM,False,5714,Accepted,
30287365,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BRECKINRIDGE,ST,E,,SWAN,,,,,38.239514678,-85.736555114,0.635,7/9/2022 12:00:00 AM,1320,2,2,0,0,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:18:15 AM,False,5205,Accepted,
30287391,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,W,,16TH,,,,,38.248559617,-85.778261691,1.292,7/9/2022 12:00:00 AM,1000,2,2,0,0,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:19:13 AM,False,5331,Accepted,
30287357,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ANGEL TRUMPET,DR,,,NORTON COMMONS,,,,,38.321652039,-85.570205967,0.004,7/9/2022 12:00:00 AM,0030,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,7/11/2022 8:17:42 AM,False,7369,Accepted,
30287360,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,22ND,ST,S,,STANDARD,,,,,38.231718914,-85.791805868,18.265,7/9/2022 12:00:00 AM,0316,2,1,0,1,CLEAR,DRY,False,COLLISION WITH BICYCLE IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,7/11/2022 8:17:57 AM,False,5412,Accepted,
30287366,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,HURSTBOURNE,PKWY,S,I 0064,I64 E EXIT15A OFF RAMP TO KY1747,,,,,38.220346823,-85.581550634,11.633,7/9/2022 12:00:00 AM,1255,2,2,0,0,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:18:18 AM,False,7448,Accepted,
30287407,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,TAYLOR,BLVD,,,DRESDEN,,,,,38.197005514,-85.782897479,1.517,7/9/2022 12:00:00 AM,2322,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,7/11/2022 8:20:24 AM,False,5420,Accepted,
30287370,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,WOODBOURNE,,HARVARD,38.224217045,-85.692175015,13.543,7/9/2022 12:00:00 AM,1400,2,2,0,0,RAINING,WET,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:18:30 AM,False,7570,Accepted,
30287386,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ORMSBY,AVE,W,,,,,,,38.232564458,-85.757365776,0.090,7/9/2022 12:00:00 AM,1424,2,2,0,0,RAINING,WET,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:18:59 AM,False,5258,Accepted,
30287389,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ST CATHERINE,ST,W,,,,,,,38.236914036,-85.754958550,0.003,7/9/2022 12:00:00 AM,1621,2,2,0,0,RAINING,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:19:05 AM,False,5258,Accepted,
30287440,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1113,BEECHER,ST,,,,,,,,38.191788176,-85.781244937,0.064,7/9/2022 12:00:00 AM,0504,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,7/11/2022 8:22:39 AM,False,5342,Accepted,
30287395,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,5517,NATIONAL,TPKE,,,GERBER,,,,,38.151729316,-85.764409710,5.593,7/9/2022 12:00:00 AM,0910,2,1,0,1,RAINING,WET,False,COLLISION IN PARKING LOT,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,7/11/2022 8:19:33 AM,False,5211,Accepted,
30287404,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,,INDIAN,,,,,38.171512742,-85.684770448,9.207,7/9/2022 12:00:00 AM,,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:20:08 AM,False,5317,Accepted,
30297782,0560000,JEFFERSON COUNTY SHERIFF DEPT.,Accepted,JEFFERSON,,,GAGEL,AVE,,,,,,,,38.170305548,-85.797744987,1.399,7/9/2022 12:00:00 AM,0230,1,1,0,0,CLOUDY,WET,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,7/13/2022 3:47:42 PM,False,4024,Accepted,
30287432,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2111,CHEROKEE,,,,,,,,,38.235764497,-85.711981184,0.143,7/9/2022 12:00:00 AM,0525,3,3,0,0,RAINING,WET,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,CURVE & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,7/11/2022 8:22:09 AM,False,7980,Accepted,
30287394,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,22ND,ST,S,,DIXDALE,,,,,38.222392793,-85.795462331,17.662,7/9/2022 12:00:00 AM,2023,3,3,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:19:26 AM,False,7807,Accepted,
30287414,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,KY0864,SHELBY,,,,,38.244677971,-85.739509802,3.405,7/9/2022 12:00:00 AM,1442,2,2,0,0,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:20:48 AM,False,7823,Accepted,
30288860,0561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,KY1020,,3RD,ST,S,US0060A,EASTERN,,,,,38.213969221,-85.762122429,9.884,7/8/2022 12:00:00 AM,1521,2,2,0,0,CLOUDY,WET,False,NON-COLLISION OBJECT COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 2:33:19 PM,False,5718,Accepted,
30287327,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,3632,MANSLICK,RD,,,,,,,,38.193184489,-85.800807841,8.210,7/8/2022 12:00:00 AM,1419,2,2,0,0,CLOUDY,WET,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,CURVE & LEVEL,DAYLIGHT,,,7/11/2022 8:16:17 AM,False,5252,Accepted,
30287336,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRAY,ST,E,,1ST,,,,,38.247055780,-85.752287875,0.046,7/8/2022 12:00:00 AM,1414,2,2,0,1,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:16:55 AM,False,5306,Accepted,
30287319,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BUECHEL,BYP,,,BUECHEL BANK,,,,,38.190788705,-85.647705679,10.040,7/8/2022 12:00:00 AM,0807,2,2,0,2,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:15:38 AM,False,4693,Accepted,
30287330,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,,,,,38.207012133,-85.678009021,15.202,7/8/2022 12:00:00 AM,1627,3,3,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:16:29 AM,False,7570,Accepted,
30287347,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0146,,LA GRANGE,RD,,I 0265,I265 N EXIT30 ON RAMP FROM KY146,,,,,38.288225679,-85.513159143,7.464,7/8/2022 12:00:00 AM,1854,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,CURVE & LEVEL,DAYLIGHT,,,7/11/2022 8:17:18 AM,False,5228,Accepted,
30287333,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LONGFIELD,AVE,,,DEARCY,,,,,38.198632126,-85.779945208,0.624,7/8/2022 12:00:00 AM,1347,2,2,0,0,RAINING,WET,True,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:16:41 AM,False,7398,Accepted,
30300463,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GLEN HILL MANOR,DR,,,,,JOHN LAW,,BOLD FORBES,38.091491717,-85.852673956,0.038,7/8/2022 12:00:00 AM,1735,2,2,0,1,CLOUDY,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & GRADE,DAYLIGHT,,,7/14/2022 8:24:04 AM,False,7144,Accepted,
30304769,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,DUTCHMANS,LN,,,ALMARA,,,,,38.227914356,-85.647138120,0.229,7/8/2022 12:00:00 AM,1941,2,2,0,1,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,7/15/2022 7:17:35 AM,False,5446,Accepted,
30287322,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,12700,DIXIE,HWY,,,,,,,,38.070807267,-85.884818483,5.888,7/8/2022 12:00:00 AM,1405,2,2,0,0,CLOUDY,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:15:56 AM,False,2936,Accepted,
30287331,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,,,,,,,,,,38.258367669,-85.739455806,0.298,7/8/2022 12:00:00 AM,1404,2,2,0,0,RAINING,WET,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,I65 NB,I 0064,7/11/2022 8:16:33 AM,False,7823,Accepted,
30287342,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,,,,,38.302622068,-85.606572189,7.497,7/8/2022 12:00:00 AM,1936,1,1,0,2,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:17:04 AM,False,5030,Accepted,
30287346,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3082,2624,BANK,ST,,,,,,,,38.269623942,-85.791755977,1.042,7/8/2022 12:00:00 AM,1844,1,1,0,0,CLEAR,MUD-DIRT,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:17:14 AM,False,5340,Accepted,
30287361,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,10913,LAKE VISTA,CT,,,,,,,,38.288936805,-85.548432862,0.100,7/8/2022 12:00:00 AM,1818,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:18:01 AM,False,7436,Accepted,
30287326,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1819,,BILLTOWN,RD,,KY1065,LOVERS,,,,,38.166212307,-85.569376227,7.138,7/8/2022 12:00:00 AM,1252,2,2,0,2,CLOUDY,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:16:12 AM,False,7465,Accepted,
30287422,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,HEATHER,,,,,38.205534923,-85.666372334,11.550,7/8/2022 12:00:00 AM,1824,2,2,0,0,CLEAR,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:21:27 AM,False,5247,Accepted,
30287320,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2251,,BARDSTOWN,RD,,,HIKES,,,,,38.199045312,-85.659997019,1.041,7/8/2022 12:00:00 AM,0741,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:15:45 AM,False,4693,Accepted,
30287434,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CEDAR,ST,,,26TH,,,,,38.256566844,-85.794093196,1.114,7/8/2022 12:00:00 AM,2313,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,7/11/2022 8:22:19 AM,False,5021,Accepted,
30287364,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,RALPH,AVE,,,VOGT,,,,,38.209658983,-85.828809023,1.771,7/8/2022 12:00:00 AM,1831,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:18:11 AM,False,5240,Accepted,
30287314,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.222972704,-85.523023031,18.036,7/8/2022 12:00:00 AM,1121,1,1,0,0,RAINING,WATER (STANDING OR MOVING),False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:15:06 AM,False,4903,Accepted,
30287323,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,FEGENBUSH,LN,,,,,,,,38.146218708,-85.627947434,5.263,7/8/2022 12:00:00 AM,1430,1,1,0,0,RAINING,WET,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,7/11/2022 8:16:00 AM,False,7988,Accepted,
30287321,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,FEGENBUSH,LN,,,HOLLOW CREEK,,,,,38.149208464,-85.628396442,5.466,7/8/2022 12:00:00 AM,1338,2,2,0,1,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,7/11/2022 8:15:52 AM,False,4693,Accepted,
